"id","name","lastname","document","number","qualification","creditLine","cardExpiration","cardNumber","cardBrand","cardType","disbursementAmount","disbursementDate","currency","interestRate","hasInsurance","status","product","policyNumber","paymentAmount","paymentFrequency","paymentCurrency","store","province"
"980b4cc9-a8c5-402b-9a22-d6136c3b2e2b","Sharyl","Yewdell","DNI","58138390","APROBADO","34248525","48241745","5048379215354615","51341030","92736813","$54175.53","10/09/2020","PEN","0.46","true","true","PROTECCION_TARJETA_IBK","3342","$43.40","TRIMESTRAL","USD","Barnes & Noble Education, Inc","AREQUIPA"
"61166986-1c04-4c50-adba-d639c074cd60","Selestina","Tilt","DNI","18827094","APROBADO","81172442","34997143","5048371328844160","24881573","91588699","$68092.54","09/04/2021","PEN","0.85","true","true","SEGURO_TARJETAS_360","7694","$206.55","ANUAL","PEN","Legacy Reserves LP","AREQUIPA"
"7159b2ea-5183-43b7-8bc1-b2fbf5a1f565","Giffard","Ronnay","DNI","69177513","APROBADO","22693813","72710004","5108758983097638","47015773","87276938","$53414.05","04/04/2021","PEN","0.49","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9721","$346.10","SEMANAL","PEN","Orion Energy Systems, Inc.","CUZCO"
"d7ffe2bf-7f4c-4465-8f65-c81fe99e5d8b","Lynnette","Cromarty","CE","24578106","INVESTIGADO","49374889","18022029","5108758751977326","43363304","32505416","$53512.44","24/07/2021","USD","0.79","false","true","PROTECCION_TARJETA_IBK","7533","$824.74","SEMANAL","PEN","Aegion Corp","TUMBES"
"723049fb-b342-46d5-8952-a316528a7dad","Tuckie","Hastings","CE","43673018","APROBADO","68388049","18313812","5048376293852064","64620985","38829378","$76090.78","01/02/2022","PEN","0.65","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8097","$276.46","QUINCENAL","PEN","HSBC Holdings plc","TUMBES"
"3b94d1f0-0d16-4544-9f9c-39774bbf27b2","Marlow","Horbath","DNI","75412614","RECHAZADO","74991908","81378357","5108756877185360","30989700","54757204","$80250.99","27/03/2023","PEN","0.53","false","false","SEGURO_TARJETAS_360","5144","$552.69","ANUAL","USD","First Trust Strategic High Income Fund II","CUZCO"
"a31b2b2f-c13d-4688-835d-46d8cd7a0045","Nichole","Muffett","CE","15458713","RECHAZADO","63422887","96934155","5048373136957275","78734243","88720755","$94700.00","20/01/2022","PEN","0.69","false","false","PROTECCION_TARJETA_IBK","4906","$313.47","ANUAL","USD","Eaton Vance Municipal Income 2028 Term Trust","UCAYALI"
"ed212842-9d43-44c9-9110-406485fe85ee","Devi","Sporner","DNI","59010519","APROBADO","97567325","44354705","5108757839727463","71976751","53158805","$77597.93","25/06/2020","PEN","0.59","false","false","PROTECCION_TARJETA_IBK","2667","$631.91","TRIMESTRAL","USD","Oritani Financial Corp.","CUZCO"
"df648b5e-46ff-40da-8031-0cef0709b365","Lizbeth","Jachimiak","CE","79871632","RECHAZADO","40573471","23515761","5048371225299831","87612444","47880646","$23790.71","03/05/2021","PEN","0.61","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8531","$33.00","MENSUAL","PEN","TEGNA Inc.","AREQUIPA"
"a3ab9a4c-de67-45fc-a922-4ca23909c635","Nora","Wickham","CE","80090867","APROBADO","27739512","64222229","5108753198442018","84738622","85627841","$82195.70","28/03/2022","USD","0.14","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8995","$515.16","PAGO_UNICO","USD","Univest Corporation of Pennsylvania","IQUITOS"
"e92ed004-e840-482a-9e92-36d3fd10ac5d","Stephi","Blurton","CE","52118701","INVESTIGADO","19392015","17344321","5048379883202989","64377468","68465541","$83262.06","08/01/2022","USD","0.38","false","false","SEGURO_TARJETAS_360","3847","$928.52","PAGO_UNICO","USD","Oramed Pharmaceuticals Inc.","PUNO"
"def0b4fd-8396-4a7b-abac-e49f1792558c","Cos","Fortoun","CE","13763349","RECHAZADO","11137219","68169315","5108755872866065","55723662","21041049","$75634.53","16/09/2022","USD","0.48","true","true","PROTECCION_TARJETA_IBK","4363","$830.61","ANUAL","USD","Allstate Corporation (The)","IQUITOS"
"b7d7fe8c-711c-4c44-be3e-ec3db5eab975","Annadiane","Seggie","DNI","43543673","APROBADO","55643346","77581415","5108758078570929","81133945","19088495","$28408.57","20/04/2020","USD","0.8","true","true","SEGURO_TARJETAS_360","1198","$342.35","ANUAL","USD","Rite Aid Corporation","UCAYALI"
"59197b20-2fd9-400f-8958-aff108951f3f","Geri","Mamwell","DNI","36413943","INVESTIGADO","58166631","96596700","5108757407391247","45879618","79218736","$68558.05","06/03/2021","PEN","0.53","false","false","SEGURO_TARJETAS_360","3732","$15.42","QUINCENAL","PEN","Eastern Virginia Bankshares, Inc.","LIMA"
"db683abe-fb24-4676-baca-39f04d7db862","Milissent","Eberts","CE","72752160","INVESTIGADO","74615847","31650634","5108757741054907","33832432","81201965","$17217.38","23/12/2022","USD","0.31","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6952","$333.64","MENSUAL","USD","GSI Technology, Inc.","UCAYALI"
"d19d9434-fe8d-4856-8423-adb65b171936","Wilbert","Isaacs","DNI","82853388","APROBADO","47937922","50958125","5048370727927527","10497805","37879110","$96850.82","12/09/2020","USD","0.4","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3585","$530.93","ANUAL","USD","Ideal Power Inc.","CUZCO"
"4334c6bf-a4c8-4100-b77a-76471f83baeb","Edwin","Bryett","DNI","69676513","APROBADO","47970415","20634299","5108750986457497","94437405","48641436","$27187.63","24/10/2020","PEN","0.25","false","false","SEGURO_TARJETAS_360","9039","$588.81","PAGO_UNICO","PEN","Legg Mason Global Infrastructure ETF","TUMBES"
"e24a595d-22ca-421d-9884-4d7b0e03feea","Ediva","Ramet","CE","87957833","INVESTIGADO","93168315","87841590","5048375127121969","67605514","33564596","$37623.05","01/04/2020","USD","0.69","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8325","$544.01","ANUAL","USD","Citigroup Inc.","ICA"
"e7822809-bd30-4514-a71b-c943b56e73f6","Timotheus","Segar","CE","11270420","INVESTIGADO","89790922","36043655","5048376171986240","64352583","54017569","$51455.87","25/07/2020","USD","0.16","true","false","SEGURO_TARJETAS_360","8888","$272.66","QUINCENAL","PEN","Westell Technologies, Inc.","PUNO"
"f6713fef-f0a8-46cb-8f4d-ac3072f43faf","Ruthi","O' Liddy","DNI","82577038","APROBADO","37180874","39459357","5048378619085023","61960636","86629811","$42533.57","31/08/2020","USD","0.74","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8828","$510.15","ANUAL","USD","Public Storage","ICA"
"2aa15941-a866-4640-9e6e-083747e628c8","Antoine","Vinnicombe","DNI","74654476","INVESTIGADO","53326633","22806873","5108755031869307","91780408","92698056","$84481.90","15/05/2021","USD","0.12","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7754","$905.59","QUINCENAL","PEN","Old National Bancorp","PUNO"
"843a5361-749f-4cba-b495-00064bb3b963","Thaddeus","Newcom","DNI","90956017","RECHAZADO","30479139","22739400","5048371843827377","10913837","71605152","$75141.75","27/09/2021","USD","0.31","true","true","PROTECCION_TARJETA_IBK","8817","$161.23","ANUAL","PEN","WPX Energy, Inc.","UCAYALI"
"b82f3b3d-408b-46f2-bf7a-162ba1e2b907","Charline","Gresty","CE","98239118","INVESTIGADO","42784092","59388922","5108754693547673","98037447","41670782","$71834.72","12/02/2022","PEN","0.83","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4949","$516.98","ANUAL","USD","Reading International Inc","PIURA"
"f9af5c30-8221-4759-9f7a-dd08730085a0","Ewen","Tomasz","DNI","95638820","APROBADO","77489347","46749437","5048374867888804","75387147","30992957","$97356.93","11/10/2022","PEN","0.18","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6578","$126.33","ANUAL","PEN","Colonial Municipal Income Trust","IQUITOS"
"3f00770c-3e0e-4e71-9c09-51efc895072d","Joyous","Minguet","DNI","77767924","INVESTIGADO","56489042","84118130","5108757897863143","79081731","99700279","$5743.90","04/05/2022","PEN","0.25","false","false","PROTECCION_TARJETA_IBK","8259","$581.61","PAGO_UNICO","PEN","Shore Bancshares Inc","PIURA"
"0441d14f-da80-4259-bb5c-71c44ea182f9","Martynne","Colt","DNI","96857998","RECHAZADO","30722233","28361210","5048372028145973","37789724","32838723","$95150.23","13/11/2020","PEN","0.27","false","false","SEGURO_TARJETAS_360","3929","$17.13","MENSUAL","USD","Waste Connections, Inc.","PUNO"
"5a2441b1-b041-4c08-811b-8906690d2c79","Freida","Rosenfelder","CE","14224437","INVESTIGADO","27176099","93908332","5108754609529864","54287783","11151844","$51985.55","12/01/2020","PEN","0.71","true","true","SEGURO_TARJETAS_360","5038","$853.49","ANUAL","USD","Provident Bancorp, Inc.","AREQUIPA"
"14b5dd85-5790-4226-8ed0-7ac843a04bb8","Andonis","Ciardo","DNI","63673895","RECHAZADO","11932446","36421484","5048373213265873","13278882","52765730","$81868.45","10/01/2020","USD","0.24","true","false","PROTECCION_TARJETA_IBK","3023","$664.66","MENSUAL","PEN","Oil States International, Inc.","IQUITOS"
"0ff362e1-fa7e-4b0b-b25c-d7ec0445443f","Riobard","Fearne","DNI","76457348","RECHAZADO","48793752","55981982","5048377837319966","25839727","43418707","$98787.40","29/09/2020","USD","0.13","true","true","PROTECCION_TARJETA_IBK","6317","$114.71","SEMANAL","USD","ARC Document Solutions, Inc.","AREQUIPA"
"67b1de8d-3737-48e5-9969-04d83cb797e5","Dani","Theodoris","DNI","45848764","APROBADO","29750294","91612235","5108753251981514","62088418","79270924","$87276.26","08/08/2022","USD","0.38","false","true","SEGURO_TARJETAS_360","5061","$843.33","QUINCENAL","USD","Green Plains, Inc.","CUZCO"
"70726786-5ce8-4aab-a64c-b04fed88139a","Heidi","Leggin","DNI","63215158","RECHAZADO","16483545","15523930","5048375885731322","27905863","49726871","$24201.48","03/07/2020","USD","0.81","false","false","SEGURO_TARJETAS_360","7795","$218.09","QUINCENAL","USD","Benitec Biopharma Limited","AYACUCHO"
"80196980-1920-44df-8bfb-5ebedc47c26f","Boot","Aharoni","DNI","69907234","APROBADO","40400471","70213845","5048370682646583","10910400","15284460","$46926.54","16/12/2022","USD","0.73","false","false","SEGURO_TARJETAS_360","5520","$600.57","ANUAL","USD","Canadian Pacific Railway Limited","AREQUIPA"
"76e539f4-6508-4d6b-99b7-d51f546104ad","Tanya","Haestier","CE","29338032","INVESTIGADO","18174884","51651919","5108759468142170","42890286","34349059","$64620.52","30/03/2020","USD","0.83","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3262","$142.18","TRIMESTRAL","USD","American International Group, Inc.","AREQUIPA"
"ea31964a-d863-4322-b8a5-83f24011a826","Cozmo","Orable","DNI","11818695","RECHAZADO","41063875","35684494","5108756582537640","91830906","18034173","$71548.68","01/07/2022","PEN","0.83","false","true","PROTECCION_TARJETA_IBK","2644","$110.01","MENSUAL","USD","Chico's FAS, Inc.","LIMA"
"ee5f52fd-7c92-42c9-8d0a-521696bdd616","Avril","Petriello","CE","29558568","APROBADO","95509560","94499365","5108759246963194","12252214","56932378","$6389.26","22/07/2023","PEN","0.28","true","false","SEGURO_TARJETAS_360","5811","$882.56","MENSUAL","PEN","PowerShares DWA Healthcare Momentum Portfolio","AYACUCHO"
"de8ad546-b1ff-4da6-95fb-d7762b873eec","Debi","Izard","CE","37808586","RECHAZADO","31504231","39880203","5048377832161421","28058484","54373415","$24102.52","14/02/2021","PEN","0.14","false","false","PROTECCION_TARJETA_IBK","5359","$59.90","SEMANAL","PEN","Cancer Genetics, Inc.","UCAYALI"
"9d771d3f-544c-4fb5-9c50-530b99949b98","Leodora","Polkinghorne","DNI","56108857","APROBADO","47690283","38245444","5108754030833299","22652992","28825667","$69497.44","28/02/2023","PEN","0.59","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5628","$924.10","ANUAL","USD","NewJersey Resources Corporation","ICA"
"829d2b54-60b0-41a3-9da6-41e890887e7b","Hazel","Aleevy","CE","45972066","INVESTIGADO","38372440","75292527","5048373195675354","78381519","42716357","$90588.99","25/09/2021","PEN","0.19","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5950","$824.51","TRIMESTRAL","PEN","Gladstone Investment Corporation","ICA"
"2725f666-8640-4f2f-8f94-610dd79f834d","Jacquenetta","Pethrick","DNI","57272477","APROBADO","42721778","99745922","5048371081814327","68610444","92784590","$43639.55","01/01/2023","PEN","0.26","false","true","PROTECCION_TARJETA_IBK","4164","$293.63","ANUAL","PEN","PHH Corp","TUMBES"
"f814674d-3a0c-402a-bf8a-dd1abc1a43b5","Tootsie","Rosencrantz","CE","15006069","RECHAZADO","23081577","28886258","5048373833530151","68929628","80810451","$85668.77","29/10/2022","USD","0.2","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5437","$397.19","SEMANAL","PEN","Henry Schein, Inc.","PUNO"
"6c36fa59-2819-412c-9fa0-271df38ea419","Solly","Kerrey","CE","59408795","INVESTIGADO","13074818","87024552","5048379981251342","51189252","30695794","$33635.77","04/04/2023","PEN","0.75","false","false","SEGURO_TARJETAS_360","9692","$567.39","QUINCENAL","USD","Pangaea Logistics Solutions Ltd.","AYACUCHO"
"e476a7fc-cfff-46d7-9f12-9bb7e50e53ba","Isadore","Hussell","DNI","86903876","RECHAZADO","96086943","24555799","5048376179500662","32708384","73381750","$11753.70","24/07/2020","USD","0.7","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1178","$468.65","QUINCENAL","USD","Bristow Group Inc","AYACUCHO"
"d0a66419-d3b2-4f4e-bf59-082ded81e9d8","Euphemia","Crass","CE","91542269","APROBADO","60333464","43610013","5108756112541724","90204701","72588778","$99600.05","20/06/2021","PEN","0.34","false","false","PROTECCION_TARJETA_IBK","2455","$33.77","PAGO_UNICO","PEN","BB&T Corporation","AREQUIPA"
"d28d2df5-aba0-4273-bbb1-71606e4e1d65","Ericha","Ferrarese","CE","81056732","RECHAZADO","99757978","96005260","5048372300584600","69706961","47843502","$98433.08","26/09/2022","USD","0.25","false","false","SEGURO_TARJETAS_360","4312","$606.78","QUINCENAL","USD","Dollar Tree, Inc.","ICA"
"7724cb64-4696-4b2b-8d6f-956f5418fb06","Halie","Cloney","CE","76249306","INVESTIGADO","19377208","53332517","5108751598607826","11783768","97981855","$19405.15","10/08/2021","USD","0.19","true","false","PROTECCION_TARJETA_IBK","8616","$604.89","QUINCENAL","PEN","Chemung Financial Corp","UCAYALI"
"fb043877-9cb3-4362-b2da-bf1106c313fa","Babbie","Nansom","DNI","58036119","INVESTIGADO","39362781","45291640","5048373745664999","95054549","83878294","$44666.13","24/12/2020","USD","0.44","true","false","PROTECCION_TARJETA_IBK","3389","$49.48","MENSUAL","PEN","Ultralife Corporation","AREQUIPA"
"f28cb93e-2a6d-4cad-94fa-d3a1354b518d","Latia","Causbey","DNI","43689189","INVESTIGADO","24622266","21329662","5048377297775277","51046275","88904212","$5099.28","06/12/2021","PEN","0.28","true","false","SEGURO_TARJETAS_360","4945","$294.16","MENSUAL","USD","Daseke, Inc.","UCAYALI"
"db323ae1-f7db-4710-9b03-c3bfe46be454","Genia","Gostick","DNI","41782851","APROBADO","19629608","43114918","5108750301309415","99900551","35355942","$60058.42","31/10/2022","USD","0.64","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7148","$261.44","SEMANAL","USD","Revlon, Inc.","TUMBES"
"95a11b85-bcd7-4447-90ee-ed60cc19ba40","Noah","Legge","DNI","28607191","APROBADO","12482577","14360008","5048371712939287","64568717","91972745","$18868.12","25/01/2020","USD","0.67","true","true","SEGURO_TARJETAS_360","7385","$286.01","SEMANAL","USD","GSI Technology, Inc.","TUMBES"
"25f3ebc0-af56-43aa-9f1a-3e2b0a0e4ea3","Devan","Clewlow","CE","57469118","INVESTIGADO","72104628","19657751","5048374941812051","85177133","41122394","$74028.11","27/04/2020","PEN","0.52","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5701","$555.17","SEMANAL","USD","Wecast Network, Inc.","LIMA"
"30ca9bc0-06fe-41b1-9c89-7badc6627a86","Margaretta","Butterfield","DNI","73580722","RECHAZADO","55475886","95970467","5048374882002100","73502201","14892322","$26193.95","23/01/2021","USD","0.51","false","true","SEGURO_TARJETAS_360","8357","$489.86","QUINCENAL","PEN","PowerShares DWA NASDAQ Momentum Portfolio","PUNO"
"13a46d55-90a7-4af8-9373-df6b3546343a","Brier","Rubinsohn","DNI","90890953","APROBADO","67588325","59524882","5108752061211112","49968858","99260277","$83300.57","19/02/2022","USD","0.62","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8001","$394.03","PAGO_UNICO","USD","Citizens Holding Company","IQUITOS"
"31eae3ec-dbe1-468c-b339-2f2a76c41c94","Jeramie","Hucknall","CE","70162981","APROBADO","47950755","63922614","5048375342759627","90717177","29015766","$9073.24","29/03/2020","USD","0.32","false","false","SEGURO_TARJETAS_360","8713","$863.36","PAGO_UNICO","USD","KKR Income Opportunities Fund","AREQUIPA"
"e69a8ca5-d42e-4ef5-9bf9-4aa531f51fbe","Malinda","Savil","CE","33347866","RECHAZADO","38100306","64310570","5108755511267428","28941734","76985632","$81964.16","19/06/2020","USD","0.51","true","true","SEGURO_TARJETAS_360","5560","$896.61","QUINCENAL","PEN","Colonial High Income Municipal Trust","UCAYALI"
"e2d4e2ac-151c-46e1-93af-cf74623cb108","Alon","Searsby","DNI","88553608","INVESTIGADO","41065918","66318536","5108752704227202","42856339","50551095","$58366.32","20/05/2021","PEN","0.47","true","true","SEGURO_TARJETAS_360","3936","$985.99","QUINCENAL","USD","First Trust High Income ETF","UCAYALI"
"5adc9f19-5eb7-49e3-8fe2-7f7694cbc2ab","Angy","MacKnockiter","CE","20292491","INVESTIGADO","96187582","61890190","5108754294908449","22536471","53752672","$77274.58","17/03/2022","PEN","0.67","true","false","PROTECCION_TARJETA_IBK","5540","$800.09","SEMANAL","PEN","Avenue Therapeutics, Inc.","IQUITOS"
"de6f752d-813e-45e1-a6c8-c944afdba90d","Alden","O'Cahey","DNI","75441142","INVESTIGADO","57360198","53334861","5108754971106978","19038229","77541937","$7022.71","20/03/2021","USD","0.6","false","false","PROTECCION_TARJETA_IBK","2221","$116.48","PAGO_UNICO","USD","Integra LifeSciences Holdings Corporation","ICA"
"7f075d28-45bb-4052-bdbc-dcf85f864924","Ruby","Mixture","DNI","56631439","INVESTIGADO","56292802","67820735","5048376188883695","31740962","95914854","$67803.46","02/05/2023","PEN","0.17","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3277","$200.27","TRIMESTRAL","USD","Dollar General Corporation","AYACUCHO"
"31bdb19e-5377-431d-b1a0-5d2f39fbecbe","Dasya","Cicccitti","CE","18719492","RECHAZADO","80208848","13919982","5108750380421719","58706994","23319254","$85361.61","01/04/2020","PEN","0.69","true","true","PROTECCION_TARJETA_IBK","7819","$714.06","PAGO_UNICO","PEN","Universal Electronics Inc.","AREQUIPA"
"82971d54-e84a-4b18-b667-c0662ffa2151","Glen","Youtead","CE","98083032","APROBADO","71769302","95177756","5048372991775566","64520735","14369290","$50698.47","28/06/2022","USD","0.69","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2083","$422.21","ANUAL","USD","Theravance Biopharma, Inc.","IQUITOS"
"e679a221-91c5-4b2a-9ec1-102fffddb818","Konstantine","Johantges","CE","25376598","INVESTIGADO","69196378","51168858","5108759799910949","88071450","20745726","$5296.70","07/03/2022","PEN","0.16","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9514","$801.66","SEMANAL","USD","ROBO Global Robotics and Automation Index ETF","PUNO"
"90865e46-3d54-4a3a-8fd8-cbcfc0042948","Grady","Cloney","CE","90766707","RECHAZADO","93812067","11492429","5108752053711426","65957889","81464141","$70708.43","06/09/2022","PEN","0.59","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2034","$211.05","QUINCENAL","PEN","Enel Americas S.A.","IQUITOS"
"1cd9524c-8451-4442-9c39-9e4ffa8e7eeb","Christi","Birkin","CE","62410447","APROBADO","59162023","36449749","5048370324692425","81529975","77270906","$60365.61","31/08/2020","USD","0.64","false","false","SEGURO_TARJETAS_360","9699","$156.65","PAGO_UNICO","USD","Appliance Recycling Centers of America, Inc.","TUMBES"
